Id,County,Lat,Lon,d
786982,25009,42.733036,-71.194044,13
786987,25009,42.691964,-71.186478,5
787017,25009,42.635761,-71.095688,255
786972,25009,42.724389,-71.227549,38
787067,25009,42.587124,-70.879523,5
787086,25009,42.648731,-70.802784,279
787079,25009,42.715742,-70.840613,13
787084,25009,42.586043,-70.803865,13
787092,25009,42.639004,-70.78441,7
787003,25009,42.805451,-71.142164,64
786182,25011,42.724389,-72.466176,5
786188,25011,42.663863,-72.462934,73
786181,25011,42.683318,-72.466176,155
786193,25011,42.672509,-72.456449,62
786199,25011,42.694126,-72.447802,67
786170,25011,42.429323,-72.475904,42
785780,25011,42.68656,-72.924447,9
786014,25011,42.550376,-72.625058,66
786041,25011,42.43797,-72.594795,73
786003,25011,42.702773,-72.634785,7
786143,25011,42.618468,-72.504005,149
786403,25011,42.640085,-72.243526,2
786058,25011,42.449859,-72.580744,5
786062,25011,42.536325,-72.573178,215
786369,25011,42.600094,-72.271628,210
786000,25011,42.541729,-72.635866,20
785935,25011,42.615226,-72.70612,2
785941,25011,42.600094,-72.699635,275
785954,25011,42.468233,-72.68018,266
785996,25011,42.643327,-72.64019,80
785964,25011,42.616306,-72.670453,146
785971,25011,42.651974,-72.659644,22
785976,25011,42.631438,-72.653159,510
785992,25011,42.670348,-72.643432,118
785959,25011,42.641165,-72.674776,80
786070,25011,42.457425,-72.563451,4
786291,25011,42.548214,-72.347286,22
786280,25011,42.714662,-72.357013,124
786109,25011,42.695207,-72.528864,5
786108,25011,42.453102,-72.528864,182
786339,25011,42.593609,-72.293244,7
786082,25011,42.435808,-72.550481,109
786086,25011,42.442293,-72.548319,2
786087,25011,42.708177,-72.548319,148
786105,25011,42.445536,-72.529945,2
785865,25011,42.51687,-72.808798,231
785829,25011,42.586043,-72.865001,2
785897,25011,42.548214,-72.760161,5
785826,25011,42.536325,-72.867163,268
785819,25011,42.537406,-72.873648,77
785818,25011,42.64657,-72.87581,5
785896,25011,42.602256,-72.761242,202
785811,25011,42.608741,-72.88878,2
785893,25011,42.720066,-72.764485,18
785913,25011,42.456344,-72.735302,5
785870,25011,42.709258,-72.803394,78
785850,25011,42.636842,-72.827173,78
785871,25011,42.676833,-72.801233,9
785852,25013,42.07157,-72.82393,9
785816,25013,42.172087,-72.879052,73
786099,25013,42.052115,-72.532107,299
785843,25013,42.220724,-72.845547,51
785932,25013,42.17641,-72.710443,7
786132,25013,42.042387,-72.513733,5
786236,25013,42.09751,-72.412135,18
786277,25013,42.112641,-72.359175,82
785752,25013,42.301786,-72.955791,80
786283,25013,42.088863,-72.35269,64
786148,25013,42.190461,-72.499682,149
785963,25013,42.056438,-72.671534,4
786463,25013,42.145066,-72.190566,18
785955,25013,42.081297,-72.678018,18
785916,25013,42.123449,-72.733141,47
785969,25013,42.129934,-72.663968,576
786057,25013,42.052115,-72.580744,2
786059,25013,42.210996,-72.578582,235
785874,25013,42.183976,-72.795829,2
786380,25013,42.188299,-72.265143,7
785726,25013,42.305028,-72.976327,195
786356,25015,42.280169,-72.282436,2
785763,25015,42.45094,-72.943902,7
785919,25015,42.283412,-72.728817,5
785933,25015,42.423919,-72.710443,131
785946,25015,42.24126,-72.688827,7
786268,25015,42.24126,-72.368902,106
786172,25015,42.337453,-72.472661,9
786074,25015,42.350423,-72.556966,2
785853,25015,42.376363,-72.82393,5
785784,25015,42.431485,-72.921204,2
785761,25015,42.48985,-72.944983,7
786269,25015,42.25531,-72.36674,9
786209,25015,42.272604,-72.438075,9
785762,25015,42.439051,-72.943902,4
786151,25015,42.231532,-72.493197,2
786274,25015,42.25531,-72.361336,4
785723,25015,42.434728,-72.978488,100
785800,25015,42.442293,-72.899588,5
785994,25015,42.339615,-72.64127,412
785901,25015,42.272604,-72.751515,246
785712,25015,42.355827,-72.989297,5
785834,25015,42.475799,-72.857436,213
786254,25015,42.284493,-72.39268,93
785767,25015,42.432566,-72.940659,226
785881,25015,42.364474,-72.786101,95
785877,25015,42.425,-72.792586,2
786033,25015,42.29422,-72.604522,5
786104,25015,42.286654,-72.529945,4
786098,25015,42.38609,-72.534269,4
785876,25015,42.28125,-72.792586,84
785903,25015,42.425,-72.74503,129
785907,25015,42.364474,-72.740706,213
785906,25015,42.410949,-72.742868,9
785975,25015,42.377444,-72.653159,7
786337,25015,42.246664,-72.296487,49
785921,25015,42.327726,-72.723413,22
785788,25015,42.401222,-72.913639,5
785958,25015,42.290978,-72.674776,5
785706,25015,42.427162,-72.992539,15
786133,25015,42.343938,-72.51049,390
786315,25015,42.274765,-72.322427,5
785845,25015,42.387171,-72.840142,211
786241,25015,42.337453,-72.408893,102
785967,25015,42.286654,-72.665049,7
786134,25015,42.368797,-72.51049,5
786114,25015,42.240179,-72.527784,5
786091,25015,42.388252,-72.542915,20
785798,25015,42.487688,-72.90175,51
786913,25017,42.649812,-71.502079,219
786933,25017,42.468233,-71.416694,381
786908,25017,42.405545,-71.517211,160
786905,25017,42.668186,-71.526938,131
786955,25017,42.526598,-71.330228,146
786797,25017,42.701692,-71.819842,390
786979,25017,42.388252,-71.204852,49
786927,25021,42.086701,-71.462089,58
787130,25023,41.831626,-70.597427,148
787115,25023,41.749483,-70.689297,4
787072,25023,41.874859,-70.86223,71
787070,25023,41.845677,-70.867634,2
787061,25023,41.948356,-70.903301,4
787060,25023,41.936466,-70.909786,4
787055,25023,42.122369,-70.924918,53
787089,25023,41.975376,-70.799542,4
787098,25023,41.921335,-70.774683,62
787104,25023,41.963487,-70.748743,4
786882,25027,42.025094,-71.592869,5
786486,25027,42.351504,-72.158141,137
786504,25027,42.188299,-72.143009,82
786510,25027,42.181814,-72.139767,124
786537,25027,42.407707,-72.117069,9
786539,25027,42.119126,-72.114908,5
786540,25027,42.185057,-72.114908,7
786545,25027,42.370959,-72.112746,9
786547,25027,42.244502,-72.111665,80
786559,25027,42.061842,-72.099776,2
786468,25027,42.479041,-72.188404,9
786573,25027,42.417434,-72.087887,42
786586,25027,42.11156,-72.075998,7
786587,25027,42.52984,-72.074917,5
786590,25027,42.559023,-72.072756,4
786593,25027,42.30719,-72.070594,20
786601,25027,42.180733,-72.059786,9
786611,25027,42.62063,-72.05222,9
786633,25027,42.363393,-72.025199,24
786641,25027,42.499577,-72.016553,5
786645,25027,42.16344,-72.010068,5
786566,25027,42.210996,-72.094372,47
786464,25027,42.193703,-72.190566,222
786423,25027,42.200188,-72.22191,100
786407,25027,42.350423,-72.240284,49
786416,25027,42.496335,-72.230556,5
786670,25027,42.148308,-71.991694,5
786842,25027,42.481203,-71.695547,58
786844,25027,42.079136,-71.692305,9
786845,25027,42.317998,-71.692305,20
786847,25027,42.466072,-71.690143,2
786850,25027,42.031579,-71.669607,7
786851,25027,42.066166,-71.669607,4
786875,25027,42.327726,-71.617728,7
786876,25027,42.042387,-71.614485,7
786879,25027,42.036983,-71.605838,4
786886,25027,42.052115,-71.579899,2
786887,25027,42.129934,-71.572333,5
786838,25027,42.11156,-71.700951,186
786894,25027,42.092106,-71.55504,9
786896,25027,42.179652,-71.540989,20
786899,25027,42.286654,-71.539908,7
786904,25027,42.081297,-71.536666,133
786907,25027,42.121288,-71.524776,4
786912,25027,42.030498,-71.504241,5
786656,25027,42.361231,-72.003583,118
786836,25027,42.109399,-71.704194,9
786832,25027,42.103995,-71.713921,18
786683,25027,42.623872,-71.97332,47
786687,25027,42.158036,-71.972239,2
786690,25027,42.066166,-71.968996,2
786704,25027,42.148308,-71.951703,5
786706,25027,42.7125,-71.950622,122
786715,25027,42.577397,-71.940895,5
786716,25027,42.610902,-71.940895,2
786721,25027,42.521194,-71.936571,100
786722,25027,42.154793,-71.935491,7
786731,25027,42.404464,-71.914955,22
786734,25027,42.21532,-71.911712,7
786737,25027,42.551457,-71.90847,146
786834,25027,42.046711,-71.708517,2
786744,25027,42.609821,-71.905227,2
786764,25027,42.168844,-71.877126,64
786773,25027,42.199107,-71.861994,5
786783,25027,42.387171,-71.836055,7
786803,25027,42.427162,-71.794983,208
786804,25027,42.435808,-71.794983,22
786806,25027,42.155874,-71.773367,109
786807,25027,42.434728,-71.770124,616
786811,25027,42.321241,-71.766882,117
786826,25027,42.076974,-71.729053,5
786752,25027,42.573073,-71.8955,129
764446,26001,44.766071,-83.40198,465
764023,26001,44.695817,-83.735956,461
764370,26001,44.528289,-83.464668,565
764364,26001,44.841728,-83.474396,109
764433,26001,44.729322,-83.410627,93
764559,26001,44.682847,-83.299302,102
764486,26001,44.643937,-83.358747,7
764491,26001,44.630967,-83.355505,596
757765,26003,46.432705,-86.581772,217
757476,26003,46.188438,-86.980597,9
757355,26003,46.352724,-87.08868,33
757529,26003,46.258692,-86.937364,33
757386,26003,46.263015,-87.067063,58
757471,26003,46.372179,-86.986001,248
757501,26003,46.315976,-86.961142,140
759568,26005,42.566588,-85.590654,22
758737,26005,42.742763,-85.915983,4
759629,26005,42.68656,-85.570119,461
759635,26005,42.629276,-85.567957,22
759013,26005,42.657378,-85.796011,1589
758365,26005,42.51579,-86.087835,78
759516,26005,42.64765,-85.609028,157
759542,26005,42.583882,-85.59822,385
758285,26005,42.449859,-86.140795,211
759533,26005,42.721147,-85.604705,2
758342,26005,42.419596,-86.107289,31
758353,26005,42.604417,-86.097562,166
758791,26005,42.587124,-85.891124,1281
759269,26005,42.564427,-85.691171,1554
759206,26005,42.748167,-85.719273,707
758251,26005,42.554699,-86.164573,618
758927,26005,42.608741,-85.832759,2850
759009,26005,42.709258,-85.798173,106
758687,26005,42.497415,-85.9376,102
759501,26005,42.552538,-85.612271,4
759496,26005,42.458506,-85.613352,24
758240,26005,42.708177,-86.171058,97
759599,26005,42.580639,-85.577684,162
759000,26005,42.528759,-85.801415,638
759234,26005,42.548214,-85.706303,18
758846,26005,42.481203,-85.866265,62
758844,26005,42.509305,-85.867346,109
758257,26005,42.509305,-86.162412,166
758926,26005,42.552538,-85.832759,4
759008,26005,42.508224,-85.798173,2012
758358,26005,42.614145,-86.091077,4
758954,26005,42.466072,-85.82087,1968
758717,26005,42.605498,-85.925711,173
758756,26005,42.611983,-85.905175,175
759022,26005,42.624953,-85.792769,102
759576,26005,42.641165,-85.586331,135
758705,26005,42.55578,-85.930034,44
759306,26005,42.470395,-85.678201,106
759132,26005,42.641165,-85.750617,2467
759218,26005,42.507143,-85.713869,166
759135,26005,42.473637,-85.749536,357
759659,26005,42.766541,-85.561472,69
759228,26005,42.632519,-85.709545,148
758945,26005,42.595771,-85.824113,532
759691,26005,42.750329,-85.550664,27
759256,26005,42.469314,-85.698737,583
758803,26005,42.573073,-85.886801,337
759040,26005,42.746006,-85.785203,224
759082,26005,42.582801,-85.771152,259
759179,26005,42.445536,-85.729,100
759709,26005,42.470395,-85.547421,959
759589,26005,42.723308,-85.583089,51
758615,26005,42.728712,-85.970024,78
758765,26005,42.559023,-85.900852,67
759020,26005,42.492011,-85.79385,2181
758907,26005,42.626034,-85.839244,62
758826,26005,42.734117,-85.875993,319
758825,26005,42.595771,-85.875993,42
759296,26005,42.636842,-85.681444,2
758200,26005,42.622791,-86.198079,1788
758214,26005,42.45094,-86.189432,71
759687,26005,42.682237,-85.551745,603
759469,26005,42.543891,-85.623079,1817
759286,26005,42.520113,-85.684686,56
759461,26005,42.577397,-85.625241,75
759379,26005,42.631438,-85.647938,301
759455,26005,42.533083,-85.626322,117
758633,26005,42.667105,-85.960297,204
758908,26005,42.761137,-85.839244,1828
758725,26005,42.734117,-85.923549,355
758409,26005,42.680075,-86.059733,1602
758412,26005,42.421758,-86.058652,4
758178,26005,42.436889,-86.21321,100
758797,26005,42.447697,-85.888962,169
758748,26005,42.626034,-85.908417,36
758166,26005,42.637923,-86.220776,461
758298,26005,42.500658,-86.133229,49
758812,26005,42.716823,-85.882477,523
759353,26005,42.517951,-85.658746,186
758187,26005,42.513628,-86.204564,117
759029,26005,42.742763,-85.789526,206
764396,26007,44.875234,-83.444133,100
764095,26007,44.995206,-83.673268,82
764131,26007,44.993044,-83.654894,518
764387,26007,45.132471,-83.450618,78
764202,26007,44.8828,-83.608418,140
763972,26007,44.986559,-83.770542,55
764254,26007,44.929275,-83.575993,128
764098,26007,45.049247,-83.671106,46
764024,26007,45.093561,-83.733794,237
763846,26007,45.097884,-83.864574,86
764241,26007,44.984398,-83.583559,108
763864,26007,44.916306,-83.854847,270
764338,26007,44.951973,-83.501416,286
764075,26007,45.114097,-83.687319,4
763953,26007,45.165976,-83.783512,18
764179,26007,44.874153,-83.622469,7
764346,26007,44.893608,-83.491689,55
764315,26007,44.930356,-83.523033,663
764487,26007,45.114097,-83.358747,226
764323,26007,45.1703,-83.514386,184
764181,26007,45.202725,-83.620307,66
764378,26007,45.030873,-83.460345,104
764139,26007,44.977913,-83.646247,629
764284,26007,44.982236,-83.552215,42
764196,26007,45.036277,-83.612742,237
764452,26007,45.117339,-83.397657,226
763982,26007,44.936841,-83.762976,104
764195,26007,44.995206,-83.613822,66
764357,26007,44.883881,-83.480881,4
764359,26007,44.891446,-83.4798,84
763962,26007,45.00061,-83.778108,5
764363,26007,44.907659,-83.475477,38
764245,26007,45.187593,-83.581398,117
763964,26007,45.041681,-83.775946,75
764045,26007,45.178946,-83.711097,514
764088,26007,45.062217,-83.678672,82
763897,26007,44.909821,-83.827826,53
761291,26009,44.920629,-85.069696,556
760422,26009,45.122743,-85.339903,527
763470,26011,44.113251,-84.127215,215
764089,26011,44.038674,-83.677591,1376
763739,26011,43.963016,-83.954283,678
763769,26011,43.942481,-83.931585,5
763740,26011,44.067857,-83.954283,91
763439,26011,44.120817,-84.145589,124
764051,26011,44.07218,-83.707854,585
764097,26011,44.101362,-83.671106,381
763929,26011,44.131625,-83.797563,255
763759,26011,43.944642,-83.939151,816
764149,26011,44.082988,-83.643005,97
763745,26011,44.063533,-83.952121,208
764082,26011,44.077584,-83.684076,16
764178,26011,44.103524,-83.622469,104
763825,26011,43.999765,-83.890514,215
764087,26011,44.154323,-83.679753,98
763586,26011,44.13811,-84.062365,333
764135,26011,44.129464,-83.648409,58
763791,26011,44.144595,-83.918615,97
764109,26011,44.092716,-83.667864,742
761182,26015,42.73844,-85.103201,3594
761208,26015,42.593609,-85.097797,2865
761207,26015,42.506062,-85.097797,1396
760241,26015,42.717904,-85.392863,1866
759742,26015,42.584962,-85.536613,488
759741,26015,42.579558,-85.536613,82
760354,26015,42.543891,-85.3626,153
760278,26015,42.700611,-85.382055,386
760735,26015,42.677914,-85.251275,7
761005,26015,42.730874,-85.169132,4
760499,26015,42.737359,-85.312882,1201
760984,26015,42.677914,-85.176698,226
760058,26015,42.750329,-85.449066,7
760457,26015,42.423919,-85.325852,42
760998,26015,42.586043,-85.172374,20
761042,26015,42.499577,-85.15292,4
761069,26015,42.67359,-85.146435,638
761092,26015,42.616306,-85.137788,2263
759954,26015,42.551457,-85.483652,4
761245,26015,42.753571,-85.084827,195
760401,26015,42.474718,-85.346387,164
760171,26015,42.499577,-85.416641,820
760648,26015,42.76438,-85.272891,7
761147,26015,42.704934,-85.117252,2646
760176,26015,42.48985,-85.41448,7
761248,26015,42.642246,-85.083747,4
760903,26015,42.650893,-85.203718,46
760202,26015,42.421758,-85.404752,2930
761151,26015,42.51579,-85.116171,55
761161,26015,42.52984,-85.110767,5
760609,26015,42.552538,-85.2837,135
760089,26015,42.51687,-85.4415,5
760962,26015,42.587124,-85.186425,208
759897,26015,42.734117,-85.497703,5
760414,26015,42.589286,-85.343145,1055
759830,26015,42.761137,-85.513916,640
760419,26015,42.444455,-85.340983,75
760610,26015,42.703853,-85.2837,2041
760125,26015,42.708177,-85.431773,24
759834,26015,42.573073,-85.512835,4
760442,26015,42.508224,-85.332337,450
763433,26017,43.650658,-84.149912,505
763696,26017,43.894924,-83.98995,56
763932,26017,43.488534,-83.796482,148
763969,26017,43.607424,-83.772704,208
763424,26017,43.83656,-84.157478,195
763699,26017,43.620394,-83.987788,100
763480,26017,43.838721,-84.117488,616
763796,26017,43.618233,-83.912131,507
763693,26017,43.86358,-83.992112,651
758080,26021,41.774342,-86.281303,4
757946,26021,41.902961,-86.381819,5
758032,26021,42.038064,-86.311566,7
757831,26021,41.924577,-86.488821,93
758043,26021,42.003478,-86.305081,36
758084,26021,41.821899,-86.275898,1489
757813,26021,41.924577,-86.507195,206
757743,26021,41.814333,-86.619601,131
757829,26021,41.854324,-86.492064,138
760582,26023,41.94079,-85.291265,4
761105,26023,41.773262,-85.133465,5
762047,26023,41.877021,-84.851369,4
761421,26023,41.861889,-85.025382,86
761175,26023,42.068327,-85.105363,33
761104,26023,41.819737,-85.134545,1004
761374,26023,41.857566,-85.042675,465
762087,26023,42.012124,-84.837318,7
761694,26023,41.832707,-84.950805,133
761336,26023,42.060762,-85.053483,4
760793,26023,41.78407,-85.236143,7
761424,26023,42.049953,-85.024301,60
761652,26023,42.030498,-84.963775,4
761174,26023,41.787312,-85.105363,5
760632,26023,41.832707,-85.278295,56
760778,26023,42.036983,-85.238305,2
762118,26023,42.070489,-84.828672,948
762117,26023,41.945113,-84.828672,7
760849,26023,41.994831,-85.21885,5
761933,26023,41.818656,-84.884874,5
761934,26023,41.819737,-84.884874,33
760841,26023,41.968891,-85.222092,199
761191,26023,42.018609,-85.10104,44
762018,26023,41.787312,-84.858935,7
760676,26023,41.79704,-85.265325,213
761819,26023,41.942951,-84.919461,7
761187,26023,41.870536,-85.102121,251
761089,26023,41.860809,-85.138869,1274
761695,26023,42.042387,-84.950805,109
760669,26023,41.85,-85.267487,474
760851,26023,41.972134,-85.217769,55
761402,26023,41.907284,-85.035109,226
761077,26023,41.921335,-85.142111,113
761556,26023,41.881344,-84.986472,97
761488,26023,41.905122,-85.007008,2
761711,26023,41.763534,-84.946482,5
761584,26023,41.764615,-84.979987,2
761782,26023,41.960245,-84.930269,5
761876,26023,41.800282,-84.904329,5
761068,26023,41.841354,-85.146435,140
762037,26023,42.055357,-84.85245,4
761738,26023,41.866213,-84.939997,29
760662,26023,41.911607,-85.268568,51
761875,26023,41.799201,-84.904329,4
761761,26023,41.921335,-84.934593,4
760821,26023,42.07157,-85.227497,2
760618,26023,41.962406,-85.281538,195
761073,26023,41.78407,-85.144273,73
760677,26023,41.907284,-85.265325,73
761856,26025,42.149389,-84.908653,7
761156,26025,42.332049,-85.111848,217
760729,26025,42.367716,-85.253436,9
762115,26025,42.091025,-84.829752,5
761152,26025,42.303948,-85.115091,108
761123,26025,42.235855,-85.125899,97
760745,26025,42.334211,-85.249113,485
762344,26025,42.342857,-84.73464,58
762256,26025,42.250987,-84.768145,9
761442,26025,42.324483,-85.021059,244
761060,26025,42.226128,-85.148596,208
762108,26025,42.120207,-84.831914,5
762258,26025,42.180733,-84.765984,273
762177,26025,42.279089,-84.805974,4
761132,26025,42.141824,-85.122656,95
761800,26025,42.355827,-84.925946,62
761754,26025,42.106156,-84.936754,117
760899,26025,42.37204,-85.204799,111
762026,26025,42.366635,-84.855692,9
761181,26025,42.365555,-85.103201,7
760996,26025,42.250987,-85.173455,7
762289,26025,42.413111,-84.751933,5
761822,26025,42.419596,-84.91838,800
761346,26025,42.364474,-85.051322,64
761674,26025,42.128854,-84.95729,2703
761387,26025,42.365555,-85.038352,4
761352,26025,42.280169,-85.04916,104
761078,26025,42.126692,-85.142111,4
761704,26025,42.074812,-84.948643,5
762351,26025,42.234775,-84.729235,1498
761211,26025,42.230451,-85.096717,24
761570,26025,42.105075,-84.98323,5
760670,26025,42.381767,-85.267487,747
761980,26025,42.418515,-84.870824,5
761808,26025,42.214239,-84.922703,7
760663,26025,42.138581,-85.268568,22
762219,26025,42.190461,-84.782196,98
762285,26025,42.290978,-84.754094,26
761902,26025,42.273684,-84.895683,215
762068,26025,42.162359,-84.844884,4
758448,26027,41.782989,-86.043521,2
759066,26027,41.811091,-85.777637,2
758352,26027,41.88891,-86.097562,2
758163,26027,41.779747,-86.222938,129
758281,26027,41.83703,-86.141876,55
758553,26027,41.858647,-85.994883,53
758970,26027,42.002397,-85.816547,2
759106,26027,41.886748,-85.762506,437
758762,26027,41.977538,-85.901932,2
758991,26027,41.870536,-85.80682,2
758271,26027,42.066166,-86.151603,2
759004,26027,41.918092,-85.800335,2
758599,26027,41.969972,-85.976509,102
758936,26027,41.788393,-85.827355,2
758731,26027,41.843515,-85.919226,100
761721,26029,45.186512,-84.94432,135
761840,26029,45.177866,-84.912976,108
761015,26029,45.190835,-85.165889,118
761536,26029,45.232988,-84.994038,481
761272,26029,45.316211,-85.0751,9
760465,26029,45.254604,-85.324771,126
761367,26029,45.200563,-85.044837,118
761509,26029,45.164896,-85.001604,7
761596,26029,45.203805,-84.975664,210
763170,26031,45.291352,-84.306632,9
762387,26031,45.384303,-84.715185,459
763109,26031,45.493467,-84.346623,235
762491,26031,45.284867,-84.666548,2
762811,26031,45.23623,-84.510908,457
762968,26031,45.62857,-84.435251,56
762668,26031,45.255685,-84.581162,188
762789,26033,46.196004,-84.523878,80
762761,26033,46.171145,-84.536848,197
762764,26033,46.205732,-84.535767,47
763111,26033,46.473777,-84.345542,133
763323,26033,46.043608,-84.228813,42
763207,26033,46.315976,-84.288258,122
763509,26033,46.013345,-84.100194,44
761831,26033,46.170064,-84.916218,2
763253,26033,46.145205,-84.26448,441
763186,26033,46.123589,-84.295824,102
763190,26033,46.100891,-84.294743,16
761388,26035,44.131625,-85.038352,315
761968,26035,44.053806,-84.874066,26
762504,26035,43.867904,-84.661143,95
761783,26035,44.104605,-84.930269,4
762476,26035,43.905733,-84.673032,2
762495,26035,44.053806,-84.664386,2
761317,26035,43.986795,-85.058888,4
762004,26035,44.003007,-84.86542,4
761405,26035,44.118655,-85.032948,2744
761996,26035,43.961936,-84.8665,4
762585,26035,43.945723,-84.627638,202
762548,26035,44.036513,-84.641689,73
761726,26035,44.044078,-84.943239,111
762485,26035,43.913298,-84.668709,62
762364,26035,43.819266,-84.72275,4
762362,26035,44.157565,-84.723831,4
762300,26035,44.117575,-84.749771,115
761797,26035,44.130545,-84.927027,104
762418,26035,43.904652,-84.702215,2
762032,26035,43.899248,-84.854611,2
762156,26035,44.026785,-84.815702,4
762151,26035,43.905733,-84.817863,2
761298,26035,43.819266,-85.067534,22
761500,26035,43.817105,-85.003765,113
761505,26035,43.970582,-85.002685,4
762260,26035,43.834398,-84.765984,4
762139,26035,43.892763,-84.823267,115
762593,26035,43.827913,-84.622234,4
762130,26035,43.931672,-84.825429,2
761268,26035,44.048402,-85.077262,80
761456,26035,43.860338,-85.016735,5
761839,26035,43.971663,-84.912976,4
762211,26035,43.929511,-84.786519,4
761801,26035,44.041917,-84.925946,4
762402,26035,44.153242,-84.709781,2
762404,26035,43.886278,-84.7087,2
762178,26035,44.0203,-84.805974,5
762111,26035,43.903571,-84.830833,51
762420,26035,43.971663,-84.701134,5
762072,26035,43.906813,-84.843803,5
761655,26035,44.014896,-84.962694,4
761893,26035,44.071099,-84.898925,5
761551,26035,44.024624,-84.989715,4
762605,26035,43.963016,-84.616829,4
762089,26035,44.12514,-84.837318,69
762276,26035,43.848449,-84.760579,2
762286,26035,43.881954,-84.754094,104
761593,26035,43.982471,-84.977826,80
761626,26035,43.892763,-84.969179,2
762433,26035,44.058129,-84.692487,24
761675,26035,43.835479,-84.95729,2
762432,26037,43.064849,-84.692487,235
762479,26037,43.063769,-84.670871,2684
762468,26037,42.907049,-84.675194,270
762473,26037,42.864897,-84.674113,716
762366,26037,43.056203,-84.72167,18
762375,26037,42.949201,-84.718427,206
762490,26037,42.858412,-84.666548,2070
762539,26037,42.877866,-84.644931,694
762395,26037,42.926504,-84.711942,2048
762398,26037,43.03891,-84.710861,73
762534,26037,42.851927,-84.646012,629
762731,26037,42.923261,-84.549818,714
762733,26037,42.842199,-84.548737,117
762088,26037,42.992434,-84.837318,42
762872,26037,42.819502,-84.486049,18
762752,26037,43.033506,-84.540091,58
762866,26037,42.880028,-84.48713,58
762861,26037,43.088628,-84.488211,233
762860,26037,42.770865,-84.488211,3127
762839,26037,42.92218,-84.497939,3568
762160,26037,42.83031,-84.814621,235
762903,26037,42.849765,-84.47308,1514
762697,26037,42.923261,-84.566031,120
762707,26037,43.069173,-84.561707,2039
762887,26037,43.062688,-84.479565,195
762125,26037,43.049718,-84.82651,64
763061,26037,43.043233,-84.377967,71
762719,26037,42.936231,-84.555222,67
762116,26037,43.015131,-84.829752,46
762876,26037,42.950282,-84.484969,4
762874,26037,42.979464,-84.486049,51
762873,26037,42.83031,-84.486049,2460
762101,26037,42.854088,-84.834076,4
762727,26037,42.801128,-84.55198,286
762975,26037,43.003242,-84.430927,3626
762805,26037,43.047556,-84.515232,98
762985,26037,42.827068,-84.425523,536
762803,26037,42.983787,-84.517393,4
762760,26037,42.925423,-84.536848,807
762769,26037,42.990272,-84.532525,2041
763018,26037,43.110244,-84.400664,221
762827,26037,43.061607,-84.501181,69
762170,26037,42.954605,-84.809217,97
762259,26037,42.918938,-84.765984,153
762620,26037,42.859492,-84.608183,3712
762249,26037,42.977303,-84.770307,213
762248,26037,42.851927,-84.770307,4
762621,26037,43.035667,-84.608183,244
762947,26037,42.83031,-84.44714,255
762922,26037,43.087547,-84.462271,44
762918,26037,42.966494,-84.463352,38
762948,26037,43.028101,-84.446059,1257
762915,26037,42.930827,-84.464433,235
762997,26037,43.004323,-84.419038,233
762641,26037,42.877866,-84.598455,239
762275,26037,42.976222,-84.760579,151
763013,26037,42.876786,-84.406068,51
762324,26037,42.864897,-84.741125,55
762938,26037,42.810855,-84.451463,282
762274,26037,42.818421,-84.760579,5
762567,26037,42.83031,-84.634123,117
762310,26037,42.975141,-84.746529,128
762299,26037,42.880028,-84.749771,682
762942,26037,42.889756,-84.449301,38
762603,26037,42.877866,-84.616829,244
762314,26037,42.918938,-84.745448,106
762247,26037,42.835714,-84.770307,5
762216,26037,43.095113,-84.784358,2
762204,26037,43.107002,-84.789762,3519
762670,26037,43.108083,-84.580081,450
762660,26037,43.027021,-84.585486,587
762667,26037,42.936231,-84.581162,3521
762212,26037,43.06593,-84.785438,244
762208,26037,43.050799,-84.788681,208
762651,26037,42.805451,-84.593051,2
762681,26037,43.034586,-84.574677,1687
757101,26041,45.637217,-87.25837,403
757216,26041,45.846897,-87.182712,133
757346,26041,45.859867,-87.096246,40
757409,26041,45.865271,-87.041124,15
757770,26041,45.793937,-86.569883,228
757024,26041,45.802583,-87.318896,164
757771,26041,45.738815,-86.566641,26
757450,26041,45.927959,-87.008699,166
757150,26041,45.893373,-87.21946,188
757284,26041,45.851221,-87.14056,47
757348,26041,45.996051,-87.095165,42
757746,26041,45.723683,-86.616359,26
757255,26041,45.736653,-87.155691,56
757070,26041,45.829604,-87.283229,56
757074,26041,45.747461,-87.281067,60
757373,26041,45.902019,-87.073548,60
757328,26041,45.870675,-87.108135,221
757104,26041,45.619924,-87.256208,233
757194,26041,45.691258,-87.197843,211
757533,26041,46.152771,-86.933041,135
757303,26041,45.832846,-87.124347,67
757270,26041,45.882565,-87.148125,9
757059,26041,45.755027,-87.29836,55
757244,26041,46.070628,-87.160015,56
756292,26043,46.132235,-87.76852,383
756367,26043,45.789613,-87.733934,102
755783,26043,45.802583,-87.980362,113
755532,26043,45.99389,-88.08196,108
755590,26043,45.893373,-88.057101,36
755543,26043,45.845816,-88.074394,44
761308,26045,42.644408,-85.06213,153
762290,26045,42.574154,-84.751933,69
762293,26045,42.439051,-84.750852,126
762298,26045,42.611983,-84.749771,2
761910,26045,42.657378,-84.893521,77
762348,26045,42.609821,-84.731397,111
761700,26045,42.482284,-84.949724,230
762022,26045,42.766541,-84.857854,109
761329,26045,42.599013,-85.055645,266
761696,26045,42.662782,-84.950805,157
761330,26045,42.643327,-85.055645,42
762380,26045,42.630357,-84.717346,149
762579,26045,42.608741,-84.63088,4
761916,26045,42.599013,-84.891359,2
